Subject,Subject.readInstructions,Subject.gender,Subject.age,Subject.ethnicity,Subject.education,Subject.nativelang,Subject.languages,Subject.location,Condition,Word,Status,Lure,LureTalker,Task,Judgment,JudgmentCorrect,Talker,Attribution,AttributionCorrect,AttributionLureTalker,TrialCorrect
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,robber,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,rubbish,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,school,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,sewage,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,sit,old,False,NA,Recall,old,True,deshaun,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,slay,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,sleep,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,slumber,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,smother,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,snooze,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,soft,new,True,conner,NA,old,False,NA,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,sports,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,stool,old,False,NA,Recall,old,True,deshaun,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,sweet,new,True,deshaun,NA,old,False,NA,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,thief,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,thorn,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,thread,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,thug,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,tiger,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,trigger,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,trouble,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,trust,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,truth,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,untrustworthy,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,violence,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,weather,new,False,NA,NA,old,False,NA,Unknown,NA,NA,False
R_2atctIbaSkHoFKA,Yes,Female,28,White,graduated high school,English,English,Pittsburgh  PA,2,white,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,africa,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,anger,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,apple,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,athlete,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,bait,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,basketball,old,False,NA,Recall,old,True,deshaun,conner,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,bed,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,black,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,chair,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,cherry,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,cold,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,color,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,compete,old,False,NA,Recall,old,True,deshaun,Unknown,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,criminal,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,cup,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,death,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,dentist,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,doctor,new,True,conner,NA,old,False,NA,conner,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,feather,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,feline,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,fib,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,fight,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,frigid,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,fruit,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,fudge,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,fur,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,gang,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,garbage,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,goat,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,goblet,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,government,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,gun,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,handle,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,hard,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,hatred,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,hill,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,homicide,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,honey,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,hot,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,ire,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,jail,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,kill,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,kind,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,law,new,True,conner,NA,old,False,NA,conner,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,lie,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,life,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,lion,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,mad,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,military,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,mountain,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,mug,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,needle,new,True,conner,NA,old,False,NA,conner,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,nurse,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,officer,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,patient,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,peak,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,pear,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,pistol,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,police,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,prick,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,prison,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,punishment,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,punk,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,recliner,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,rights,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,rob,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,robber,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,rubbish,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,school,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,sewage,old,False,NA,Math,old,True,deshaun,conner,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,sit,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,slay,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,sleep,new,True,conner,NA,old,False,NA,conner,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,slumber,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,smother,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,snooze,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,soft,new,True,conner,NA,old,False,NA,conner,False,True,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,sports,old,False,NA,Recall,old,True,deshaun,Unknown,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,stool,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,sweet,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,thief,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,thorn,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,thread,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,thug,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,tiger,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,trigger,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,trouble,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,trust,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,truth,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,untrustworthy,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,violence,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,weather,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_1eysD9qNM3wAGyx,Yes,Male,27,White,some college,English,English,Hagerstown  Maryland,3,white,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,africa,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,anger,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,apple,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,athlete,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,bait,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,basketball,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,bed,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,black,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,chair,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,cherry,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,cold,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,color,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,compete,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,criminal,old,False,NA,Recall,old,True,deshaun,Unknown,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,cup,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,death,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,dentist,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,doctor,new,True,conner,NA,old,False,NA,conner,False,True,False
R_11dtWKCP62xiiox,Yes,Female,57,White,some college,english,english,atlanta  ga,3,feather,old,False,NA,Recall,old,True,conner,conner,True,NA,True
